udise_code,school_name,state,district,block,location_type,management_type,category,total_students,total_teachers,total_classrooms,boys_toilets,girls_toilets,drinking_water_flag,electricity_flag,internet_flag,library_flag,desktops,laptops,playground_flag,furniture_flag,ramps_flag,solar_panel_flag,rainwater_flag,classes_from,classes_to,ptr,computers_total,toilets_total,students_per_class,toilets_per_100_students,computers_per_100_students,school_level,is_urban,is_rural,ptr_compliant,toilets_compliant,computers_compliant,water_compliant,electricity_compliant,internet_compliant,overall_compliance_score,infrastructure_need_score,ptr_squared,ptr_log,student_density,infrastructure_density,ptr_toilet_interaction,ptr_computer_interaction,state_encoded,district_encoded,block_encoded,location_type_encoded,management_type_encoded,category_encoded,school_level_encoded
UDISE000076,School 76,Maharashtra,North,Block B,Urban,Private,Secondary,1605,8,29,2,3,True,True,True,False,17,1,True,False,False,False,True,9,8,200.625,18,5,55.3448275862069,0.3115264797507788,1.1214953271028036,secondary,True,False,False,False,False,True,True,True,0.5,0.5,40250.390625,5.306409536445373,53.5,0.0323785803237858,200.625,200.625,2,2,1,1,2,2,2
UDISE000070,School 70,Maharashtra,East,Block C,Urban,Government,Primary,252,82,28,3,7,True,True,True,False,7,14,False,True,True,False,True,1,8,3.073170731707317,21,10,9.0,3.968253968253968,8.333333333333332,upper_primary,True,False,True,True,True,True,True,True,1.0,0.0,9.444378346222488,1.4044217457124473,8.689655172413794,0.233201581027668,0.0,0.0,2,1,2,1,1,1,3
UDISE000049,School 49,Maharashtra,South,Block A,Urban,Government,Primary,554,81,6,0,2,True,True,True,True,16,6,False,True,True,False,False,9,5,6.839506172839506,22,2,92.33333333333333,0.36101083032490977,3.9711191335740073,secondary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,46.77884468830971,2.059175844220253,79.14285714285714,0.05405405405405406,6.839506172839506,6.839506172839506,2,3,0,1,1,1,2
UDISE000091,School 91,Tamil Nadu,Central,Block B,Rural,Aided,Higher Secondary,520,69,49,0,5,True,True,True,True,8,9,False,False,False,False,True,9,5,7.536231884057971,17,5,10.612244897959183,0.9615384615384616,3.2692307692307696,secondary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,56.79479101029195,2.1443196790543273,10.4,0.1362763915547025,7.536231884057971,7.536231884057971,3,0,1,0,0,0,2
UDISE000097,School 97,Maharashtra,South,Block C,Urban,Aided,Higher Secondary,1017,21,16,2,4,True,True,True,False,12,9,False,True,False,False,False,1,12,48.42857142857143,21,6,63.5625,0.5899705014749262,2.0648967551622417,higher_secondary,True,False,False,False,False,True,True,True,0.5,0.5,2345.3265306122453,3.900528626002411,59.8235294117647,0.04223968565815324,48.42857142857143,48.42857142857143,2,3,2,1,0,0,0
UDISE000045,School 45,Tamil Nadu,East,Block B,Urban,Government,Primary,1074,90,18,7,7,True,True,False,True,13,5,True,False,True,False,False,9,12,11.933333333333334,18,14,59.666666666666664,1.303538175046555,1.675977653631285,higher_secondary,True,False,True,True,False,True,True,False,0.6666666666666666,0.33333333333333337,142.40444444444444,2.559807957961118,56.526315789473685,0.046511627906976744,0.0,11.933333333333334,3,1,1,1,1,1,0
UDISE000078,School 78,Tamil Nadu,Central,Block A,Rural,Government,Higher Secondary,1475,69,28,1,8,True,True,True,False,6,13,True,False,True,True,False,9,8,21.3768115942029,19,9,52.67857142857143,0.6101694915254238,1.2881355932203389,secondary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,456.9680739340475,3.108025225987462,50.86206896551724,0.037940379403794036,21.3768115942029,21.3768115942029,3,0,0,0,1,0,2
UDISE000044,School 44,Tamil Nadu,South,Block B,Urban,Aided,Secondary,1434,93,13,1,1,True,True,False,False,14,9,True,True,False,False,True,1,8,15.419354838709678,23,2,110.3076923076923,0.1394700139470014,1.6039051603905161,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,237.75650364203955,2.7984608120653767,102.42857142857143,0.0264808362369338,15.419354838709678,15.419354838709678,3,3,1,1,0,2,3
UDISE000064,School 64,Delhi,West,Block B,Urban,Aided,Primary,1902,41,23,4,2,False,True,False,True,16,10,False,True,False,False,False,6,5,46.390243902439025,26,6,82.69565217391305,0.31545741324921134,1.3669821240799158,upper_primary,True,False,False,False,False,False,True,True,0.3333333333333333,0.6666666666666667,2152.054729327781,3.8584163826731324,79.25,0.028901734104046242,46.390243902439025,46.390243902439025,0,4,1,1,0,1,3
UDISE000061,School 61,Karnataka,South,Block A,Rural,Private,Higher Secondary,734,57,30,2,7,True,True,True,False,14,10,True,True,False,False,False,9,5,12.87719298245614,24,9,24.466666666666665,1.226158038147139,3.2697547683923704,secondary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,165.82209910741767,2.6302466999331036,23.677419354838708,0.08571428571428572,12.87719298245614,12.87719298245614,1,3,0,0,2,0,2
UDISE000050,School 50,Maharashtra,West,Block C,Rural,Private,Primary,1264,37,27,4,5,True,True,False,True,11,9,True,False,False,True,False,1,8,34.16216216216216,20,9,46.81481481481482,0.7120253164556962,1.5822784810126582,upper_primary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,1167.053323593864,3.559970565868281,45.142857142857146,0.04426877470355731,34.16216216216216,34.16216216216216,2,4,2,0,2,1,3
UDISE000016,School 16,Delhi,East,Block A,Urban,Government,Primary,1205,21,40,6,5,False,True,True,True,13,5,False,True,True,False,True,6,12,57.38095238095238,18,11,30.125,0.9128630705394192,1.4937759336099585,higher_secondary,True,False,False,False,False,False,True,True,0.3333333333333333,0.6666666666666667,3292.5736961451244,4.0669896787727335,29.390243902439025,0.05721393034825871,57.38095238095238,57.38095238095238,0,1,0,1,1,1,0
UDISE000022,School 22,Delhi,Central,Block B,Rural,Private,Primary,494,33,19,8,4,True,True,True,False,11,8,True,False,False,False,False,1,8,14.969696969696969,19,12,26.0,2.42914979757085,3.8461538461538463,upper_primary,False,True,True,True,True,True,True,True,1.0,0.0,224.0918273645546,2.770692987074882,24.7,0.10101010101010101,0.0,0.0,0,0,1,0,2,1,3
UDISE000007,School 7,Delhi,East,Block A,Urban,Private,Higher Secondary,1438,62,40,1,7,True,True,False,True,17,10,True,False,True,False,True,6,8,23.193548387096776,27,8,35.95,0.5563282336578581,1.8776077885952713,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,537.9406867845995,3.1860860020452098,35.073170731707314,0.05211952744961779,23.193548387096776,23.193548387096776,0,1,0,1,2,0,3
UDISE000010,School 10,Maharashtra,West,Block A,Urban,Government,Secondary,549,32,36,2,0,False,True,False,True,11,0,True,False,False,True,False,1,5,17.15625,11,2,15.25,0.36429872495446264,2.0036429872495445,primary,True,False,True,False,False,False,True,True,0.5,0.5,294.3369140625,2.8990148540521847,14.837837837837839,0.0890909090909091,17.15625,17.15625,2,4,0,1,1,2,1
UDISE000070,School 70,Maharashtra,East,Block C,Urban,Government,Primary,252,82,28,3,7,True,True,True,False,7,14,False,True,True,False,True,1,8,3.073170731707317,21,10,9.0,3.968253968253968,8.333333333333332,upper_primary,True,False,True,True,True,True,True,True,1.0,0.0,9.444378346222488,1.4044217457124473,8.689655172413794,0.233201581027668,0.0,0.0,2,1,2,1,1,1,3
UDISE000078,School 78,Tamil Nadu,Central,Block A,Rural,Government,Higher Secondary,1475,69,28,1,8,True,True,True,False,6,13,True,False,True,True,False,9,8,21.3768115942029,19,9,52.67857142857143,0.6101694915254238,1.2881355932203389,secondary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,456.9680739340475,3.108025225987462,50.86206896551724,0.037940379403794036,21.3768115942029,21.3768115942029,3,0,0,0,1,0,2
UDISE000054,School 54,Tamil Nadu,North,Block C,Rural,Government,Secondary,873,10,29,5,8,True,True,True,True,19,14,False,False,False,False,False,1,8,87.3,33,13,30.103448275862068,1.4891179839633446,3.7800687285223367,upper_primary,False,True,False,True,True,True,True,True,0.8333333333333334,0.16666666666666663,7621.289999999999,4.480740107609915,29.1,0.08581235697940504,0.0,0.0,3,2,2,0,1,2,3
UDISE000016,School 16,Delhi,East,Block A,Urban,Government,Primary,1205,21,40,6,5,False,True,True,True,13,5,False,True,True,False,True,6,12,57.38095238095238,18,11,30.125,0.9128630705394192,1.4937759336099585,higher_secondary,True,False,False,False,False,False,True,True,0.3333333333333333,0.6666666666666667,3292.5736961451244,4.0669896787727335,29.390243902439025,0.05721393034825871,57.38095238095238,57.38095238095238,0,1,0,1,1,1,0
UDISE000007,School 7,Delhi,East,Block A,Urban,Private,Higher Secondary,1438,62,40,1,7,True,True,False,True,17,10,True,False,True,False,True,6,8,23.193548387096776,27,8,35.95,0.5563282336578581,1.8776077885952713,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,537.9406867845995,3.1860860020452098,35.073170731707314,0.05211952744961779,23.193548387096776,23.193548387096776,0,1,0,1,2,0,3
UDISE000091,School 91,Tamil Nadu,Central,Block B,Rural,Aided,Higher Secondary,520,69,49,0,5,True,True,True,True,8,9,False,False,False,False,True,9,5,7.536231884057971,17,5,10.612244897959183,0.9615384615384616,3.2692307692307696,secondary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,56.79479101029195,2.1443196790543273,10.4,0.1362763915547025,7.536231884057971,7.536231884057971,3,0,1,0,0,0,2
UDISE000099,School 99,Maharashtra,Central,Block A,Rural,Government,Secondary,1021,27,4,5,1,True,True,True,False,7,10,True,False,False,False,False,9,5,37.81481481481482,17,6,255.25,0.5876591576885406,1.665034280117532,secondary,False,True,False,False,False,True,True,True,0.5,0.5,1429.960219478738,3.6588019988766582,204.2,0.026418786692759294,37.81481481481482,37.81481481481482,2,0,0,0,1,2,2
UDISE000085,School 85,Karnataka,South,Block C,Urban,Government,Primary,1586,30,28,5,1,True,True,True,True,13,10,True,True,True,False,False,1,12,52.86666666666667,23,6,56.642857142857146,0.37831021437578816,1.450189155107188,higher_secondary,True,False,False,False,False,True,True,True,0.5,0.5,2794.8844444444444,3.9865118574188854,54.689655172413794,0.035916824196597356,52.86666666666667,52.86666666666667,1,3,2,1,1,1,0
UDISE000055,School 55,Karnataka,South,Block C,Urban,Private,Higher Secondary,978,96,31,6,0,True,True,True,True,5,1,True,True,False,False,False,1,8,10.1875,6,6,31.548387096774192,0.6134969325153374,0.6134969325153374,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,103.78515625,2.414797083600974,30.5625,0.043922369765066395,10.1875,10.1875,1,3,2,1,2,0,3
UDISE000085,School 85,Karnataka,South,Block C,Urban,Government,Primary,1586,30,28,5,1,True,True,True,True,13,10,True,True,True,False,False,1,12,52.86666666666667,23,6,56.642857142857146,0.37831021437578816,1.450189155107188,higher_secondary,True,False,False,False,False,True,True,True,0.5,0.5,2794.8844444444444,3.9865118574188854,54.689655172413794,0.035916824196597356,52.86666666666667,52.86666666666667,1,3,2,1,1,1,0
UDISE000041,School 41,Karnataka,North,Block B,Urban,Government,Primary,505,89,25,5,8,False,True,False,False,10,0,True,False,False,False,False,9,12,5.674157303370786,10,13,20.2,2.5742574257425743,1.9801980198019802,higher_secondary,True,False,True,True,False,False,True,False,0.5,0.5,32.19606110339603,1.898242949630505,19.423076923076923,0.09486166007905138,0.0,5.674157303370786,1,2,1,1,1,1,0
UDISE000049,School 49,Maharashtra,South,Block A,Urban,Government,Primary,554,81,6,0,2,True,True,True,True,16,6,False,True,True,False,False,9,5,6.839506172839506,22,2,92.33333333333333,0.36101083032490977,3.9711191335740073,secondary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,46.77884468830971,2.059175844220253,79.14285714285714,0.05405405405405406,6.839506172839506,6.839506172839506,2,3,0,1,1,1,2
UDISE000073,School 73,Delhi,South,Block B,Urban,Private,Higher Secondary,1749,55,16,0,0,True,True,False,True,7,11,True,True,False,False,False,1,12,31.8,18,0,109.3125,0.0,1.0291595197255576,higher_secondary,True,False,True,False,False,True,True,False,0.5,0.5,1011.24,3.490428515390098,102.88235294117646,0.019428571428571427,31.8,31.8,0,3,1,1,2,0,0
UDISE000043,School 43,Maharashtra,West,Block B,Urban,Government,Primary,944,67,33,9,8,True,True,False,False,1,3,True,False,True,False,False,1,8,14.08955223880597,4,17,28.606060606060606,1.8008474576271187,0.423728813559322,upper_primary,True,False,True,True,False,True,True,True,0.8333333333333334,0.16666666666666663,198.5154822900423,2.7140025996295054,27.764705882352942,0.05714285714285714,0.0,14.08955223880597,2,4,1,1,1,1,3
UDISE000096,School 96,Maharashtra,Central,Block B,Rural,Private,Secondary,833,61,25,3,7,True,True,True,True,10,11,True,True,True,True,True,9,12,13.655737704918034,21,10,33.32,1.2004801920768309,2.5210084033613445,higher_secondary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,186.47917226552005,2.684831911000203,32.03846153846154,0.0671462829736211,13.655737704918034,13.655737704918034,2,0,1,0,2,2,0
UDISE000028,School 28,Maharashtra,South,Block A,Urban,Government,Higher Secondary,1931,73,12,2,0,False,True,False,False,14,3,True,False,False,True,True,1,8,26.45205479452055,17,2,160.91666666666666,0.10357327809425168,0.8803728638011392,upper_primary,True,False,True,False,False,False,True,True,0.5,0.5,699.7112028523176,3.3124410210563644,148.53846153846155,0.016045548654244308,26.45205479452055,26.45205479452055,2,3,0,1,1,0,3
UDISE000029,School 29,Tamil Nadu,Central,Block C,Urban,Aided,Higher Secondary,1604,51,19,8,7,True,True,True,True,18,0,True,False,False,False,False,6,5,31.45098039215686,18,15,84.42105263157895,0.9351620947630923,1.1221945137157108,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,989.1641676278354,3.4797306550868377,80.2,0.032398753894081,31.45098039215686,31.45098039215686,3,0,2,1,0,0,3
UDISE000045,School 45,Tamil Nadu,East,Block B,Urban,Government,Primary,1074,90,18,7,7,True,True,False,True,13,5,True,False,True,False,False,9,12,11.933333333333334,18,14,59.666666666666664,1.303538175046555,1.675977653631285,higher_secondary,True,False,True,True,False,True,True,False,0.6666666666666666,0.33333333333333337,142.40444444444444,2.559807957961118,56.526315789473685,0.046511627906976744,0.0,11.933333333333334,3,1,1,1,1,1,0
UDISE000060,School 60,Delhi,West,Block C,Urban,Private,Primary,1629,7,20,6,7,True,True,True,True,5,7,True,False,False,True,False,6,12,232.71428571428572,12,13,81.45,0.798035604665439,0.7366482504604052,higher_secondary,True,False,False,False,False,True,True,True,0.5,0.5,54155.93877551021,5.4540993681073795,77.57142857142857,0.027607361963190184,232.71428571428572,232.71428571428572,0,4,2,1,2,1,0
UDISE000070,School 70,Maharashtra,East,Block C,Urban,Government,Primary,252,82,28,3,7,True,True,True,False,7,14,False,True,True,False,True,1,8,3.073170731707317,21,10,9.0,3.968253968253968,8.333333333333332,upper_primary,True,False,True,True,True,True,True,True,1.0,0.0,9.444378346222488,1.4044217457124473,8.689655172413794,0.233201581027668,0.0,0.0,2,1,2,1,1,1,3
UDISE000045,School 45,Tamil Nadu,East,Block B,Urban,Government,Primary,1074,90,18,7,7,True,True,False,True,13,5,True,False,True,False,False,9,12,11.933333333333334,18,14,59.666666666666664,1.303538175046555,1.675977653631285,higher_secondary,True,False,True,True,False,True,True,False,0.6666666666666666,0.33333333333333337,142.40444444444444,2.559807957961118,56.526315789473685,0.046511627906976744,0.0,11.933333333333334,3,1,1,1,1,1,0
UDISE000034,School 34,Maharashtra,West,Block B,Urban,Aided,Primary,702,34,8,7,2,False,True,True,True,3,0,True,False,False,True,True,6,12,20.647058823529413,3,9,87.75,1.282051282051282,0.4273504273504274,higher_secondary,True,False,True,True,False,False,True,True,0.6666666666666666,0.33333333333333337,426.3010380622838,3.074869594112715,78.0,0.02844950213371266,0.0,20.647058823529413,2,4,1,1,0,1,0
UDISE000037,School 37,Tamil Nadu,Central,Block C,Rural,Aided,Higher Secondary,1711,69,45,2,4,True,True,True,True,12,0,False,False,True,False,False,6,8,24.797101449275363,12,6,38.022222222222226,0.3506721215663355,0.701344243132671,upper_primary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,614.8962402856544,3.2502621386888717,37.19565217391305,0.036799065420560745,24.797101449275363,24.797101449275363,3,0,2,0,0,0,3
UDISE000054,School 54,Tamil Nadu,North,Block C,Rural,Government,Secondary,873,10,29,5,8,True,True,True,True,19,14,False,False,False,False,False,1,8,87.3,33,13,30.103448275862068,1.4891179839633446,3.7800687285223367,upper_primary,False,True,False,True,True,True,True,True,0.8333333333333334,0.16666666666666663,7621.289999999999,4.480740107609915,29.1,0.08581235697940504,0.0,0.0,3,2,2,0,1,2,3
UDISE000022,School 22,Delhi,Central,Block B,Rural,Private,Primary,494,33,19,8,4,True,True,True,False,11,8,True,False,False,False,False,1,8,14.969696969696969,19,12,26.0,2.42914979757085,3.8461538461538463,upper_primary,False,True,True,True,True,True,True,True,1.0,0.0,224.0918273645546,2.770692987074882,24.7,0.10101010101010101,0.0,0.0,0,0,1,0,2,1,3
UDISE000031,School 31,Delhi,South,Block B,Rural,Government,Primary,1199,70,26,3,7,False,True,True,False,1,7,True,False,False,False,True,1,5,17.12857142857143,8,10,46.11538461538461,0.8340283569641368,0.6672226855713094,primary,False,True,True,False,False,False,True,True,0.5,0.5,293.3879591836735,2.8974892256650286,44.407407407407405,0.03666666666666667,17.12857142857143,17.12857142857143,0,3,1,0,1,1,1
UDISE000039,School 39,Delhi,Central,Block A,Urban,Private,Secondary,1733,53,13,8,9,True,True,False,True,6,12,True,False,True,False,False,6,5,32.698113207547166,18,17,133.30769230769232,0.9809578765147143,1.03866128101558,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,1069.1666073335705,3.5174418478843226,123.78571428571429,0.02768166089965398,32.698113207547166,32.698113207547166,0,0,0,1,2,2,3
